name,ra,dec,trigger_time,t90,fluence,trigger_name
GRB210627312,148.33,44.46,59392.31199,12.800,2.0452E-06,bn210627312
GRB230228244,18.378,44.483,60003.24365,2.304,5.0645E-07,bn230228244
GRB210402920,198.259,44.5129,59306.91964,76.032,1.6993E-06,bn210402920
GRB240514169,5.07,44.52,60444.16927,1.408,1.9499E-06,bn240514169
GRB140218427,347.48,44.54,56706.42673,53.505,5.6143E-06,bn140218427
GRB110609185,327.83,44.59,55721.18485,9.984,5.0531E-07,bn110609185
GRB111109873,129.98,44.65,55874.87311,9.664,6.6921E-06,bn111109873
GRB180626392,285.06,44.82,58295.39156,0.960,4.9141E-07,bn180626392
GRB210510806,192.33,44.86,59344.80557,1.344,2.3152E-07,bn210510806
GRB221029045,53.25,44.88,59881.04546,27.648,0.00002557,bn221029045
GRB101025267,134.71,44.88,55494.26659,30.976,4.4945E-06,bn101025267
GRB230409626,100.49,44.92,60043.62567,20.224,0.00003902,bn230409626
GRB240407042,352.33,44.92,60407.04157,13.824,7.7628E-06,bn240407042
GRB121117018,279.14,44.93,56248.0178,331.782,0.000010632,bn121117018
GRB090222179,118.6,45,54884.17858,17.408,3.2261E-06,bn090222179
GRB220925462,156.7,45.03,59847.46245,56.577,4.6538E-06,bn220925462
GRB140703026,12.9957,45.1018,56841.02578,83.969,7.5662E-06,bn140703026
GRB230506715,134.373,45.126,60070.71478,23.041,2.5759E-06,bn230506715
GRB130716352,348.87,45.34,56489.35161,91.136,2.9918E-06,bn130716352
GRB210410037,269.754,45.3634,59314.037,48.128,0.000031006,bn210410037
GRB081130212,34.2,45.4,54800.21158,2.240,2.6396E-07,bn081130212
GRB190123513,53.2206,45.5253,58506.51341,16.896,8.0198E-07,bn190123513
GRB151107851,31.3,45.59,57333.85061,139.010,0.000029583,bn151107851
GRB160314929,167.56,45.67,57461.92909,98.562,4.4671E-06,bn160314929
GRB210515623,315.17,45.71,59349.62276,16.384,6.5398E-06,bn210515623
GRB101224227,285.926,45.715,55554.22724,1.728,1.9147E-07,bn101224227
GRB090814950,307.65,45.72,55057.94964,108.610,0.000015983,bn090814950
GRB231019715,343.13,45.72,60236.71526,9.472,1.4763E-06,bn231019715
GRB101101744,13.55,45.75,55501.74414,3.328,6.5004E-07,bn101101744
GRB200613229,153.042,45.7541,59013.22926,478.026,0.000048873,bn200613229
GRB230910125,56.98,45.86,60197.12502,12.288,2.3069E-06,bn230910125
GRB141031257,26.72,45.98,56961.25742,38.656,1.6006E-06,bn141031257
GRB090108020,260.8,46,54839.02017,0.704,7.4732E-07,bn090108020
GRB230715072,117.79,46.04,60140.07171,18.688,1.4668E-06,bn230715072
GRB210618072,235.82,46.043,59383.07195,3.584,3.4839E-07,bn210618072
GRB201008443,161.859,46.1019,59130.44279,2.048,1.0908E-06,bn201008443
GRB101220576,241.57,46.14,55550.57637,72.449,9.5964E-06,bn101220576
GRB220211657,3.8,46.23,59621.65728,152.579,0.0000101,bn220211657
GRB120703498,210.51,46.26,56111.49788,77.568,2.5968E-06,bn120703498
GRB190604446,342.55,46.37,58638.44626,31.998,0.000017676,bn190604446
GRB160917479,295.668,46.4032,57648.47939,19.456,5.2324E-06,bn160917479
GRB190827467,175.81,46.45,58722.46723,43.777,0.0000112,bn190827467
GRB121122564,52.67,46.47,56253.56351,8.704,8.1464E-07,bn121122564
GRB170610689,68.91,46.48,57914.68875,19.200,0.000010314,bn170610689
GRB140907672,48.147,46.595,56907.67166,35.841,6.4501E-06,bn140907672
GRB150703259,341.33,46.61,57206.25941,46.593,9.4769E-06,bn150703259
GRB180218635,47.23,46.65,58167.63479,5.632,0.000054708,bn180218635
GRB240425015,227.67,46.68,60425.01482,37.377,5.8068E-06,bn240425015
GRB080806896,241.8,46.7,54684.89561,75.777,0.000013277,bn080806896
GRB171126235,237.84,46.76,58083.23523,1.472,7.1957E-06,bn171126235
GRB130314147,206.21,46.77,56365.14672,142.851,0.000014603,bn130314147
GRB140508128,255.467,46.7803,56785.12772,44.288,0.000061432,bn140508128
GRB220702842,170.65,46.79,59762.84221,35.840,0.000001683,bn220702842
GRB181216551,212.51,46.8,58468.55083,43.520,1.6438E-06,bn181216551
GRB120504468,329.94,46.83,56051.46782,41.985,3.3628E-06,bn120504468
GRB221215177,155.056,46.873,59928.17671,13.248,6.6178E-07,bn221215177
GRB100706693,255.16,46.89,55383.69327,0.128,1.3164E-07,bn100706693
GRB110106893,134.196,46.998,55567.89324,35.521,4.1105E-06,bn110106893
GRB100328141,155.94,47.03,55283.14079,0.384,1.0066E-06,bn100328141
GRB160119072,231.99,47.17,57406.07237,23.296,7.5283E-07,bn160119072
GRB090403314,67.1,47.2,54924.31438,14.848,1.0923E-06,bn090403314
GRB240814785,136.08,47.22,60536.78493,65.025,0.000016328,bn240814785
GRB230313485,202.37,47.24,60016.48522,6.461,0.000004388,bn230313485
GRB090529564,162.7,47.3,54980.56389,9.853,8.6899E-06,bn090529564
GRB191008297,50.65,47.33,58764.29652,32.513,1.5479E-06,bn191008297
GRB101021063,0.46,47.34,55490.06287,1.536,2.9255E-07,bn101021063
GRB130705398,156.3,47.41,56478.39796,0.128,2.1179E-07,bn130705398
GRB160718975,99.45,47.46,57587.97533,8.448,2.4683E-06,bn160718975
GRB130518580,355.671,47.478,56430.5796,48.577,0.000094591,bn130518580
GRB170614486,220.71,47.5,57918.48596,26.880,0.000021953,bn170614486
GRB230703954,315.25,47.53,60128.95356,17.920,0.000011136,bn230703954
GRB110117364,130.87,47.59,55578.36448,72.448,2.5605E-06,bn110117364
GRB210620204,291.11,47.6,59385.20433,53.760,0.000002087,bn210620204
GRB191031891,283.275,47.639,58787.89133,0.256,3.9689E-06,bn191031891
GRB230805303,44.74,47.64,60161.30297,59.392,2.9394E-06,bn230805303
GRB161205561,318.98,47.65,57727.56063,33.536,3.1749E-06,bn161205561
GRB140630505,27.58,47.73,56838.50547,63.745,0.000007632,bn140630505
GRB230812790,249.1,47.75,60168.79042,3.264,0.00027987,bn230812790
GRB100802240,2.4673,47.7545,55410.24,28.672,1.2014E-06,bn100802240
GRB221127352,204.42,47.79,59910.35221,0.512,2.3014E-07,bn221127352
GRB170711931,45.786,47.85,57945.93085,12.288,2.1242E-06,bn170711931
GRB220424481,235.23,47.86,59693.48112,39.425,9.7165E-06,bn220424481
GRB120118898,166.57,47.87,55944.89775,17.152,1.6159E-06,bn120118898
GRB080805496,322.7,47.9,54683.49572,29.440,0.000001752,bn080805496
GRB160813297,323.04,47.9,57613.29656,7.936,1.0544E-06,bn160813297
GRB121122885,43.86,48.17,56253.88533,7.936,0.000038485,bn121122885
GRB101223834,250.55,48.22,55553.83354,56.065,2.4552E-06,bn101223834
GRB121220311,31.07,48.28,56281.31126,5.120,4.5315E-07,bn121220311
GRB131029973,200.785,48.298,56594.97278,104.449,0.000028958,bn131029973
GRB211211909,228.11,48.38,59559.90883,54.272,4.8277E-06,bn211211909
GRB110710954,229.09,48.4,55752.95406,22.720,0.000009317,bn110710954
GRB131125689,114.675,48.414,56621.68948,3.008,4.5236E-07,bn131125689
GRB140928100,163.77,48.47,56928.09958,7.680,2.7794E-06,bn140928100
GRB130919352,59.8,48.52,56554.35214,80.897,4.6836E-06,bn130919352
GRB120226871,302.93,48.665,55983.87103,52.993,0.000052036,bn120226871
GRB081126899,323.5,48.7,54796.89872,54.145,0.000011449,bn081126899
GRB240704855,141,48.83,60495.8553,55.040,1.6868E-06,bn240704855
GRB150710646,133.88,48.9,57213.64608,33.280,1.5243E-06,bn150710646
GRB150707124,84.42,48.96,57210.12446,112.384,0.00002531,bn150707124
GRB140502354,319.187,48.9701,56779.3544,20.096,2.1082E-06,bn140502354
GRB140306146,27.94,48.98,56722.14566,51.713,0.000057804,bn140306146
GRB130623396,203.59,49.03,56466.39611,44.544,0.000001069,bn130623396
GRB210504959,65.06,49.06,59338.95888,13.568,0.000003467,bn210504959
GRB231030005,46.75,49.11,60247.00526,6.400,2.6656E-07,bn231030005
GRB140808038,221.222,49.2146,56877.03751,4.477,3.2122E-06,bn140808038
GRB220912035,165.26,49.26,59834.03497,51.969,8.0445E-06,bn220912035
GRB110213220,43.004,49.291,55605.22027,34.305,9.3723E-06,bn110213220
GRB110522296,184.46,49.33,55703.29586,27.136,1.0566E-06,bn110522296
GRB190615636,191.4,49.38,58649.63643,16.896,5.0079E-06,bn190615636
GRB120819048,171.54,49.42,56158.04753,66.304,1.3343E-06,bn120819048
GRB130206482,269.1,49.43,56329.48165,11.264,7.1626E-06,bn130206482
GRB180523782,168.38,49.45,58261.78227,1.984,2.5738E-07,bn180523782
GRB100212588,356.42,49.49,55239.58845,4.864,4.4542E-07,bn100212588
GRB140906175,248.36,49.51,56906.17475,37.633,1.5513E-06,bn140906175
GRB121124606,87.93,49.55,56255.60564,0.256,5.6602E-08,bn121124606
GRB170724543,172.02,49.56,57958.54341,19.200,1.2288E-06,bn170724543
GRB130815420,164.71,49.57,56519.42023,236.292,0.000045851,bn130815420
GRB210413991,186.07,49.6,59317.99088,2.048,4.1843E-07,bn210413991
GRB210518545,270,49.61,59352.54456,6.461,7.0941E-06,bn210518545
GRB140620219,281.87,49.73,56828.21907,45.825,6.1453E-06,bn140620219
GRB170831179,158.71,49.8,57996.1793,57.345,0.000021684,bn170831179
GRB090320801,183.4,49.8,54910.80123,29.184,1.6705E-06,bn090320801
GRB140423356,197.289,49.8423,56770.356,95.233,0.000018062,bn140423356
GRB120729456,13.0743,49.9397,56137.4557,25.472,5.0787E-06,bn120729456
GRB150330828,329.26,49.97,57111.82802,153.859,0.00014373,bn150330828
GRB160518985,265.76,49.98,57526.9847,27.136,3.3308E-06,bn160518985
GRB140219319,221.93,50,56707.31869,6.080,2.6949E-06,bn140219319
GRB170817908,83.03,50.07,57982.90804,2.624,2.1548E-06,bn170817908
GRB170219002,54.843,50.072,57803.00217,0.096,5.4657E-07,bn170219002
GRB140105065,208.22,50.17,56662.0646,1.088,6.4311E-07,bn140105065
GRB150323712,192.613,50.198,57104.71192,43.264,1.8823E-06,bn150323712
GRB240422389,285.44,50.2,60422.38854,42.753,0.000003351,bn240422389
GRB120427153,114.7,50.21,56044.15322,22.784,6.8051E-07,bn120427153
GRB160804180,122.86,50.3,57604.17967,0.640,1.0886E-06,bn160804180
GRB100417166,261.31,50.38,55303.16648,0.192,3.311E-07,bn100417166
GRB170119228,111.61,50.42,57772.22768,28.928,3.4136E-06,bn170119228
GRB231108877,104.84,50.49,60256.87719,4.736,6.9823E-07,bn231108877
GRB200903031,164.311,50.501,59095.03078,26.881,5.2646E-06,bn200903031
GRB231109274,173.04,50.66,60257.27363,7.936,6.8333E-07,bn231109274
GRB231018521,3.05,50.7,60235.52096,39.425,0.00010948,bn231018521
GRB110421757,277.23,50.8,55672.75741,40.449,0.000010599,bn110421757
GRB240308268,77.89,50.92,60377.26762,77.825,8.6452E-06,bn240308268
GRB130208684,181.6,50.93,56331.68361,41.472,2.2549E-06,bn130208684
GRB200605762,95.839,50.954,59005.76229,0.320,2.5842E-06,bn200605762
GRB090831317,145.1,50.97,55074.31709,39.424,9.4445E-06,bn090831317
GRB091020900,175.73,50.98,55124.90051,24.256,8.3474E-06,bn091020900
GRB120625119,51.26,51.07,56103.11859,7.424,0.000010216,bn120625119
GRB131020113,209,51.1,56585.1128,2.240,2.7565E-07,bn131020113
GRB100714672,106.37,51.14,55391.6718,35.584,3.2505E-06,bn100714672
GRB240814483,38.09,51.21,60536.48259,12.032,1.3229E-06,bn240814483
GRB140709051,304.639,51.223,56847.05117,69.633,7.3491E-06,bn140709051
GRB210125369,81.06,51.23,59239.36945,68.864,3.0587E-06,bn210125369
GRB180110608,126.34,51.27,58128.60832,1.536,1.6419E-07,bn180110608
GRB090511684,161.9,51.3,54962.68422,7.616,2.4936E-06,bn090511684
GRB200303107,212.719,51.3593,58911.10722,82.177,0.000023708,bn200303107
GRB240207639,162.13,51.56,60347.6391,22.784,1.5153E-06,bn240207639
GRB170306588,154.62,51.59,57818.58845,18.944,0.00002692,bn170306588
GRB200826923,151.28,51.65,59087.92341,7.424,0.00013515,bn200826923
GRB171207055,314.39,51.67,58094.05466,0.176,2.2932E-07,bn171207055
GRB200817393,194.48,51.77,59078.3926,30.464,1.8648E-06,bn200817393
GRB170506169,112.26,51.87,57879.16861,0.832,2.1086E-07,bn170506169
GRB230613373,313.71,51.96,60108.37252,17.408,4.5713E-06,bn230613373
GRB161217128,216.63,51.98,57739.12761,3.584,5.1346E-07,bn161217128
GRB130305486,116.765,52.025,56356.48555,25.600,0.00004649,bn130305486
GRB130112286,236.03,52.19,56304.2862,35.328,2.6135E-06,bn130112286
GRB221211274,160.88,52.25,59924.27423,4.416,6.9405E-07,bn221211274
GRB120226447,87.59,52.35,55983.44741,14.592,5.8476E-06,bn120226447
GRB231028935,325.05,52.37,60245.93465,44.801,6.9903E-06,bn231028935
GRB160206430,184.26,52.41,57424.43,21.504,2.7962E-06,bn160206430
GRB110605183,14.95,52.46,55717.18301,82.689,0.000019252,bn110605183
GRB180201780,75.82,52.5,58150.78039,0.640,1.271E-07,bn180201780
GRB220624316,295.11,52.68,59754.31593,2.176,1.3592E-07,bn220624316
GRB180130744,136.83,52.69,58148.74406,0.256,8.1398E-08,bn180130744
GRB220401429,9.95,52.71,59670.42895,39.169,6.3738E-06,bn220401429
GRB140311885,252.291,52.747,56727.88513,72.193,0.000007024,bn140311885
GRB120101354,185.87,52.91,55927.35425,0.128,1.0925E-07,bn120101354
GRB090815946,251.26,52.93,55058.94568,245.508,3.9911E-06,bn090815946
GRB150416773,58.75,52.96,57128.77322,33.281,6.2375E-06,bn150416773
GRB081102739,331.2,53,54772.73914,34.816,3.7599E-06,bn081102739
GRB200323006,344.21,53.03,58931.00605,7.168,7.2956E-07,bn200323006
GRB090902401,290.98,53.11,55076.40145,3.200,1.6727E-06,bn090902401
GRB190611950,88.94,53.12,58645.94988,100.610,0.000083951,bn190611950
GRB150316400,15.89,53.14,57097.40011,1.984,1.3116E-07,bn150316400
GRB220507423,222.06,53.23,59706.42298,5.950,1.6732E-06,bn220507423
GRB160512536,207.55,53.26,57520.53622,104.448,3.4108E-06,bn160512536
GRB180521935,102.23,53.29,58259.93538,31.232,6.6444E-07,bn180521935
GRB231106981,124.42,53.29,60254.98134,3.840,3.3631E-07,bn231106981
GRB160211119,123.2,53.43,57429.11861,0.960,1.4487E-07,bn160211119
GRB090815438,21.42,53.44,55058.43798,30.465,4.4746E-06,bn090815438
GRB200623138,242.095,53.4678,59023.13751,0.096,6.3341E-08,bn200623138
GRB190311600,212.065,53.5004,58553.59974,12.544,0.000001364,bn190311600
GRB131126163,215.43,53.53,56622.16262,0.128,1.7045E-06,bn131126163
GRB200924284,21.06,53.54,59116.28397,7.168,4.6957E-06,bn200924284
GRB130304410,98.93,53.57,56355.40964,67.841,0.000037015,bn130304410
GRB240106024,7.96,53.69,60315.02371,143.875,0.000028181,bn240106024
GRB140608713,211.96,53.82,56816.71332,6.400,1.9455E-06,bn140608713
GRB090909487,32.3,53.92,55083.487,14.336,5.7265E-06,bn090909487
GRB170310417,218.31,53.98,57822.41656,13.568,6.746E-07,bn170310417
GRB230321100,95.31,53.99,60024.10011,6.912,4.7192E-06,bn230321100
GRB081215784,125.6,54,54815.78376,5.568,0.000054666,bn081215784
GRB171102107,187.73,54.03,58059.10667,48.385,0.000029167,bn171102107
GRB141202470,143.073,54.161,56993.4702,1.408,4.3517E-06,bn141202470
GRB121128212,300.6,54.2998,56259.2124,17.344,9.2979E-06,bn121128212
GRB090429530,260,54.3,54950.53016,14.336,4.3627E-06,bn090429530
GRB161022114,129.002,54.349,57683.11373,26.368,1.7294E-06,bn161022114
GRB130420539,183.128,54.3905,56402.53927,13.824,1.5971E-06,bn130420539
GRB230827256,299.64,54.4633,60183.25591,11.005,0.00001049,bn230827256
GRB221205022,220.06,54.51,59918.02219,49.152,1.8628E-06,bn221205022
GRB190601325,162.98,54.59,58635.32459,0.640,4.9921E-07,bn190601325
GRB200706231,89.35,54.61,59036.23066,0.832,6.0408E-08,bn200706231
GRB231204833,324.4,54.65,60282.83338,44.801,6.9477E-06,bn231204833
GRB091223511,231.27,54.73,55188.51104,49.725,8.6851E-06,bn091223511
GRB180428102,92.12,54.78,58236.10226,64.510,5.2549E-06,bn180428102
GRB120522361,56.07,54.85,56069.36061,28.160,9.3244E-06,bn120522361
GRB201031744,44.15,54.88,59153.74403,34.048,2.2277E-06,bn201031744
GRB130228111,255.46,55.02,56351.11114,107.778,8.2787E-06,bn130228111
GRB151014592,0.39,55.07,57309.5924,34.304,2.8912E-06,bn151014592
GRB220618382,38.966,55.214,59748.38217,43.777,0.000003378,bn220618382
GRB120308588,30.75,55.22,55994.58757,25.600,6.7214E-06,bn120308588
GRB160101215,1.36,55.23,57388.21543,22.013,1.8666E-06,bn160101215
GRB200529504,337.2,55.23,58998.50388,46.592,0.000005001,bn200529504
GRB230904853,127.66,55.24,60191.8528,5.632,6.0497E-07,bn230904853
GRB230805684,77.36,55.25,60161.68415,0.384,1.1125E-07,bn230805684
GRB130925546,83.43,55.3,56560.54564,265.477,0.00001488,bn130925546
GRB121125356,228.52,55.322,56256.3559,49.857,6.5605E-06,bn121125356
GRB220829610,46.8,55.35,59820.60959,20.480,9.3643E-06,bn220829610
GRB190404293,121.39,55.42,58577.29261,9.472,9.4758E-07,bn190404293
GRB200808469,20.11,55.45,59069.46941,27.904,3.2016E-06,bn200808469
GRB110522256,228.91,55.53,55703.25576,28.160,2.1093E-06,bn110522256
GRB100906576,28.684,55.6306,55445.57601,110.594,0.000023285,bn100906576
GRB101204343,191.91,55.67,55534.34327,0.128,2.8175E-07,bn101204343
GRB170207906,315.704,55.69,57791.90629,38.913,0.0000542,bn170207906
GRB230130204,204.19,55.75,59974.20404,1.792,5.2463E-07,bn230130204
GRB210827416,174.918,55.7858,59453.41625,8.704,3.8975E-07,bn210827416
GRB211204901,346.44,55.84,59552.9007,17.408,0.000022565,bn211204901
GRB140829880,255.59,55.93,56898.88018,77.568,5.3902E-06,bn140829880
GRB201228640,35.594,56.015,59211.64012,30.977,1.0086E-06,bn201228640
GRB190712095,288.39,56.15,58676.09493,6.400,1.1094E-06,bn190712095
GRB170428136,4.76,56.23,57871.13631,27.648,2.7361E-06,bn170428136
GRB100722291,31.81,56.23,55399.29056,1.280,1.0386E-07,bn100722291
GRB081113230,170.3,56.3,54783.23024,0.576,3.2954E-07,bn081113230
GRB130813791,204.03,56.34,56517.79124,11.264,1.2314E-06,bn130813791
GRB210501940,220.66,56.4,59335.93961,0.832,6.8464E-07,bn210501940
GRB120616630,79.69,56.44,56094.62975,0.048,2.576E-07,bn120616630
GRB170626401,165.414,56.469,57930.40095,12.288,0.000015101,bn170626401
GRB231030832,244.03,56.47,60247.83218,10.752,0.000020996,bn231030832
GRB130706900,299.36,56.48,56479.90009,0.128,1.865E-07,bn130706900
GRB130404877,28.29,56.49,56386.87652,0.960,2.2021E-07,bn130404877
GRB200830413,344.82,56.49,59091.41271,15.104,1.8985E-06,bn200830413
GRB160814622,21.71,56.51,57614.62151,1.664,3.9107E-07,bn160814622
GRB170511477,94.9,56.56,57884.47703,2.304,4.105E-07,bn170511477
GRB171212948,107.27,56.59,58099.94769,6.656,1.2377E-06,bn171212948
GRB240414098,184.786,56.727,60414.09768,82.176,6.5656E-06,bn240414098
GRB200619108,101.35,56.74,59019.10847,28.672,5.5215E-06,bn200619108
GRB091024380,339.252,56.8893,55128.37951,450.569,0.000025535,bn091024380
GRB091024372,339.252,56.8893,55128.3722,93.954,0.000008561,bn091024372
GRB081229187,172.6,56.9,54829.18683,0.768,1.0595E-06,bn081229187
GRB160303201,163.49,56.94,57450.20107,48.129,0.000014295,bn160303201
GRB140705539,163.86,56.97,56843.53853,26.880,3.1772E-06,bn140705539
GRB090306245,137,57,54896.24451,27.904,1.3706E-06,bn090306245
GRB140716306,215.23,57.01,56854.3057,3.328,2.3956E-07,bn140716306
GRB120114681,317.904,57.0358,55940.68062,43.264,2.3862E-06,bn120114681
GRB170921168,132.375,57.057,58017.16819,39.361,0.00006564,bn170921168
GRB100519204,191.49,57.41,55335.20374,62.913,0.000020683,bn100519204
GRB231123832,184.83,57.45,60271.83224,0.448,1.1397E-07,bn231123832
GRB200714247,10.41,57.47,59044.24725,8.704,6.1866E-07,bn200714247
GRB150206407,220.59,57.5,57059.40726,5.120,1.3681E-06,bn150206407
GRB150530488,327.511,57.5164,57172.48768,7.168,3.4853E-06,bn150530488
GRB160912674,301.498,57.5655,57643.67374,48.128,3.1922E-06,bn160912674
GRB140930134,41.61,57.58,56930.13371,3.264,2.4858E-07,bn140930134
GRB130818941,192.29,57.58,56522.94067,25.344,3.5262E-06,bn130818941
GRB210226197,124.114,57.5839,59271.19718,18.880,2.4903E-06,bn210226197
GRB231215408,9.7417,57.6465,60293.40785,16.128,0.000059323,bn231215408
GRB180803590,71.63,57.65,58333.59016,0.384,1.8976E-07,bn180803590
GRB140727748,68.53,57.66,56865.74774,13.824,1.3213E-06,bn140727748
GRB221004622,356.83,57.71,59856.62236,1.536,1.5883E-07,bn221004622
GRB080806584,94.6,57.8,54684.58416,2.304,4.3135E-07,bn080806584
GRB160709370,266.45,57.82,57578.3698,38.657,7.0224E-06,bn160709370
GRB231219717,231.64,58,60297.71693,7.936,5.9133E-07,bn231219717
GRB161115745,351.59,58.06,57707.74481,0.032,1.6436E-07,bn161115745
GRB200723691,249.5,58.07,59053.69126,58.113,5.3839E-06,bn200723691
GRB231230062,245.197,58.12,60308.06192,17.152,0.00000399,bn231230062
GRB180426549,202.41,58.17,58234.54932,16.189,0.000010632,bn180426549
GRB140817293,127.265,58.1901,56886.29303,16.128,5.0345E-06,bn140817293
GRB200528436,176.644,58.1921,58997.4357,56.577,0.000029052,bn200528436
GRB161015400,170.45,58.2,57676.40001,0.192,1.071E-07,bn161015400
GRB151212064,313.68,58.25,57368.06395,13.312,8.4142E-06,bn151212064
GRB120926335,318.39,58.38,56196.33538,4.288,2.4776E-06,bn120926335
GRB120206949,73.45,58.41,55963.9488,9.472,5.8759E-06,bn120206949
GRB101202154,254.02,58.48,55532.1541,18.432,0.000001408,bn101202154
GRB230808451,81.63,58.51,60164.45084,62.465,0.00001186,bn230808451
GRB150202999,86.77,58.55,57055.9994,167.427,0.000032522,bn150202999
GRB120130938,323.3,58.56,55956.9379,38.913,0.000010413,bn120130938
GRB150522944,130.86,58.58,57164.94357,1.024,2.1346E-07,bn150522944
