name,ra,dec,trigger_time,t90,fluence,trigger_name,log_t90,log_fluence,cluster_t90,cluster_fluence,cluster_both
GRB150316400,15.89,53.14,57097.40011,1.984,1.3116e-07,bn150316400,0.29754188671653303,-6.8818676000790955,1,1,1
GRB220507423,222.06,53.23,59706.42298,5.95,1.6732e-06,bn220507423,0.7745170387192127,-5.776426188945313,0,1,1
GRB160512536,207.55,53.26,57520.53622,104.448,3.4108e-06,bn160512536,2.0189001325597267,-5.467131012954025,0,0,0
GRB180521935,102.23,53.29,58259.93538,31.232,6.6444e-07,bn180521935,1.4945998098920306,-6.177478872875584,0,1,0
GRB231106981,124.42,53.29,60254.98134,3.84,3.3631e-07,bn231106981,0.5843313374650374,-6.473131103004119,1,1,1
GRB160211119,123.2,53.43,57429.11861,0.96,1.4487e-07,bn160211119,-0.017728314570581893,-6.83872186109229,1,1,1
GRB090815438,21.42,53.44,55058.43798,30.465,4.4746e-06,bn090815438,1.4838011967160099,-5.349236076037895,0,0,0
GRB200623138,242.095,53.4678,59023.13751,0.096,6.3341e-08,bn200623138,-1.0177242430831401,-7.197629979992801,1,1,1
GRB190311600,212.065,53.5004,58553.59974,12.544,1.364e-06,bn190311600,1.098436079962052,-5.86515379107523,0,1,0
GRB131126163,215.43,53.53,56622.16262,0.128,1.7045e-06,bn131126163,-0.8927866374397453,-5.7683775158934205,1,1,1
GRB200924284,21.06,53.54,59116.28397,7.168,4.6957e-06,bn200924284,0.8553980572420224,-5.32829040851216,0,0,0
GRB130304410,98.93,53.57,56355.40964,67.841,3.7015e-05,bn130304410,1.8314922473496176,-4.431621072990153,0,0,0
GRB240106024,7.96,53.69,60315.02371,143.875,2.8181e-05,bn240106024,2.157985339656402,-4.550042058969515,0,0,0
GRB140608713,211.96,53.82,56816.71332,6.4,1.9455e-06,bn140608713,0.8061800418423947,-5.7109464424073595,0,1,0
GRB090909487,32.3,53.92,55083.487,14.336,5.7265e-06,bn090909487,1.1564280226120278,-5.242103151068558,0,0,0
GRB170310417,218.31,53.98,57822.41656,13.568,6.746e-07,bn170310417,1.1325158669213697,-6.170889289844705,0,1,1
GRB230321100,95.31,53.99,60024.10011,6.912,4.7192e-06,bn230321100,0.8396037923027886,-5.32612241422235,0,0,0
GRB081215784,125.6,54.0,54815.78376,5.568,5.4666e-05,bn081215784,0.7456993046007893,-4.262281908528341,0,0,0
GRB171102107,187.73,54.03,58059.10667,48.385,2.9167e-05,bn171102107,1.6847107543619015,-4.535106749370121,0,0,0
GRB141202470,143.073,54.161,56993.4702,1.408,4.3517e-06,bn141202470,0.14860296325376926,-5.36133107215461,1,0,1
GRB121128212,300.6,54.2998,56259.2124,17.344,9.2979e-06,bn121128212,1.2391492898983338,-5.031610458152932,0,0,0
GRB090429530,260.0,54.3,54950.53016,14.336,4.3627e-06,bn090429530,1.1564280226120278,-5.360234695536501,0,0,0
GRB161022114,129.002,54.349,57683.11373,26.368,1.7294e-06,bn161022114,1.4210772064875343,-5.76207943364962,0,1,0
GRB130420539,183.128,54.3905,56402.53927,13.824,1.5971e-06,bn130420539,1.1406337565507951,-5.7966406984777,0,1,0
GRB230827256,299.64,54.4633,60183.25591,11.005,1.049e-05,bn230827256,1.0415900863527436,-4.979220371745319,0,0,0
GRB221205022,220.06,54.51,59918.02219,49.152,1.8628e-06,bn221205022,1.691541202851143,-5.729810457295819,0,1,0
GRB190601325,162.98,54.59,58635.32459,0.64,4.9921e-07,bn190601325,-0.19381934743151497,-6.30162973596506,1,1,1
GRB200706231,89.35,54.61,59036.23066,0.832,6.0408e-08,bn200706231,-0.07987615172102978,-7.21818720177454,1,1,1
GRB231204833,324.4,54.65,60282.83338,44.801,6.9477e-06,bn231204833,1.6512877176570664,-5.158152691685292,0,0,0
GRB091223511,231.27,54.73,55188.51104,49.725,8.6851e-06,bn091223511,1.6965748005303993,-5.061220176307695,0,0,0
GRB180428102,92.12,54.78,58236.10226,64.51,5.2549e-06,bn180428102,1.8096270486262538,-5.279427279635739,0,0,0
GRB120522361,56.07,54.85,56069.36061,28.16,9.3244e-06,bn120522361,1.4496326658924636,-5.030374446710996,0,0,0
GRB201031744,44.15,54.88,59153.74403,34.048,2.2277e-06,bn201031744,1.5320916190342948,-5.652123800390197,0,1,0
GRB130228111,255.46,55.02,56351.11114,107.778,8.2787e-06,bn130228111,2.032530124308065,-5.082032609005781,0,0,0
GRB151014592,0.39,55.07,57309.5924,34.304,2.8912e-06,bn151014592,1.5353447763368273,-5.5389068437893885,0,0,0
GRB220618382,38.966,55.214,59748.38217,43.777,3.378e-06,bn220618382,1.6412460063465042,-5.471327498398706,0,0,0
GRB120308588,30.75,55.22,55994.58757,25.6,6.7214e-06,bn120308588,1.4082399822764775,-5.172533797031275,0,0,0
GRB160101215,1.36,55.23,57388.21543,22.013,1.8666e-06,bn160101215,1.3426792533164766,-5.728925472524099,0,1,0
GRB200529504,337.2,55.23,58998.50388,46.592,5.001e-06,bn200529504,1.6683113626181485,-5.300934461386348,0,0,0
GRB230904853,127.66,55.24,60191.8528,5.632,6.0497e-07,bn230904853,0.7506627232459953,-6.2181943793059515,0,1,1
GRB230805684,77.36,55.25,60161.68415,0.384,1.1125e-07,bn230805684,-0.4156676446587286,-6.953309778629943,1,1,1
GRB130925546,83.43,55.3,56560.54564,265.477,1.488e-05,bn130925546,2.424026902926206,-4.827394150154236,0,0,0
GRB121125356,228.52,55.322,56256.3559,49.857,6.5605e-06,bn121125356,1.6977261512571464,-5.183056440384515,0,0,0
GRB220829610,46.8,55.35,59820.60959,20.48,9.3643e-06,bn220829610,1.3113299735095778,-5.028520043706454,0,0,0
GRB190404293,121.39,55.42,58577.29261,9.472,9.4758e-07,bn190404293,0.9764417352291885,-6.023338284703132,0,1,1
GRB200808469,20.11,55.45,59069.46941,27.904,3.2016e-06,bn200808469,1.445666478816352,-5.494619363999606,0,0,0
GRB110522256,228.91,55.53,55703.25576,28.16,2.1093e-06,bn110522256,1.4496326658924636,-5.675841058325523,0,1,0
GRB100906576,28.684,55.6306,55445.57601,110.594,2.3285e-05,bn100906576,2.043731569977208,-4.6329218926097155,0,0,0
GRB101204343,191.91,55.67,55534.34327,0.128,2.8175e-07,bn101204343,-0.8927866374397453,-6.549981960843793,1,1,1
GRB170207906,315.704,55.69,57791.90629,38.913,5.42e-05,bn170207906,1.5900947252134694,-4.26599991218102,0,0,0
GRB230130204,204.19,55.75,59974.20404,1.792,5.2463e-07,bn230130204,0.25333824767787017,-6.280064105494808,1,1,1
GRB210827416,174.918,55.7858,59453.41625,8.704,3.8975e-07,bn210827416,0.9397189322500671,-6.4091024614433065,0,1,1
GRB211204901,346.44,55.84,59552.9007,17.408,2.2565e-05,bn211204901,1.2407489029660679,-4.646562737510467,0,0,0
GRB140829880,255.59,55.93,56898.88018,77.568,5.3902e-06,bn140829880,1.8896825994130417,-5.268387063251319,0,0,0
GRB201228640,35.594,56.015,59211.64012,30.977,1.0086e-06,bn201228640,1.4910393697757793,-5.996237979171754,0,1,0
GRB190712095,288.39,56.15,58676.09493,6.4,1.1094e-06,bn190712095,0.8061800418423947,-5.954872693431973,0,1,1
GRB170428136,4.76,56.23,57871.13631,27.648,2.7361e-06,bn170428136,1.4416637365067881,-5.562852161439543,0,0,0
GRB100722291,31.81,56.23,55399.29056,1.28,1.0386e-07,bn100722291,0.1072103089402998,-6.983133729171025,1,1,1
GRB081113230,170.3,56.3,54783.23024,0.576,3.2954e-07,bn081113230,-0.23957676259396693,-6.481960094531813,1,1,1
GRB130813791,204.03,56.34,56517.79124,11.264,1.2314e-06,bn130813791,1.0516926803540083,-5.909565583824878,0,1,0
GRB210501940,220.66,56.4,59335.93961,0.832,6.8464e-07,bn210501940,-0.07987615172102978,-6.16447430150048,1,1,1
GRB120616630,79.69,56.44,56094.62975,0.048,2.576e-07,bn120616630,-1.3187497149169531,-6.588885581449095,1,1,1
GRB170626401,165.414,56.469,57930.40095,12.288,1.5101e-05,bn170626401,1.0894812380304106,-4.820991416512764,0,0,0
GRB231030832,244.03,56.47,60247.83218,10.752,2.0996e-05,bn231030832,1.0314892961017201,-4.6778613674458684,0,0,0
GRB130706900,299.36,56.48,56479.90009,0.128,1.865e-07,bn130706900,-0.8927866374397453,-6.729088360589519,1,1,1
GRB130404877,28.29,56.49,56386.87652,0.96,2.2021e-07,bn130404877,-0.017728314570581893,-6.656965789520802,1,1,1
GRB200830413,344.82,56.49,59091.41271,15.104,1.8985e-06,bn200830413,1.1790920057076,-5.7215665234625845,0,1,0
GRB160814622,21.71,56.51,57614.62151,1.664,3.9107e-07,bn160814622,0.22115358294890666,-6.407634459953083,1,1,1
GRB170511477,94.9,56.56,57884.47703,2.304,4.105e-07,bn170511477,0.3624826632470024,-6.386581054965427,1,1,1
GRB171212948,107.27,56.59,58099.94769,6.656,1.2377e-06,bn171212948,0.8232133785312327,-5.907349521643205,0,1,1
GRB240414098,184.786,56.727,60414.09768,82.176,6.5656e-06,bn240414098,1.9147450030016524,-5.182718964939164,0,0,0
GRB200619108,101.35,56.74,59019.10847,28.672,5.5215e-06,bn200619108,1.4574580031290203,-5.257935058052588,0,0,0
GRB091024380,339.252,56.8893,55128.37951,450.569,2.5535e-05,bn091024380,2.653761309097203,-4.592862437030561,0,0,0
GRB091024372,339.252,56.8893,55128.3722,93.954,8.561e-06,bn091024372,1.9729152791169462,-5.0674704300380515,0,0,0
GRB081229187,172.6,56.9,54829.18683,0.768,1.0595e-06,bn081229187,-0.11463821448124949,-5.974858050374807,1,1,1
GRB160303201,163.49,56.94,57450.20107,48.129,1.4295e-05,bn160303201,1.6824068472437381,-4.844812802230002,0,0,0
GRB140705539,163.86,56.97,56843.53853,26.88,3.1772e-06,bn140705539,1.429429280538576,-5.497941777242894,0,0,0
GRB090306245,137.0,57.0,54896.24451,27.904,1.3706e-06,bn090306245,1.445666478816352,-5.863057587224633,0,1,0
GRB140716306,215.23,57.01,56854.3057,3.328,2.3956e-07,bn140716306,0.5221834481158067,-6.6204044450189015,1,1,1
GRB120114681,317.904,57.0358,55940.68062,43.264,2.3862e-06,bn120114681,1.6361266799637646,-5.622274958756852,0,1,0
GRB170921168,132.375,57.057,58017.16819,39.361,6.564e-05,bn170921168,1.5950661345572836,-4.18283076598861,0,0,0
GRB100519204,191.49,57.41,55335.20374,62.913,2.0683e-05,bn100519204,1.7987404018700333,-4.684384368286238,0,0,0
GRB231123832,184.83,57.45,60271.83224,0.448,1.1397e-07,bn231123832,-0.3487210165956123,-6.942828558452734,1,1,1
GRB200714247,10.41,57.47,59044.24725,8.704,6.1866e-07,bn200714247,0.9397189322500671,-6.208477769214375,0,1,1
GRB150206407,220.59,57.5,57059.40726,5.12,1.3681e-06,bn150206407,0.7092700457989635,-5.863850413911469,1,1,1
GRB150530488,327.511,57.5164,57172.48768,7.168,3.4853e-06,bn150530488,0.8553980572420224,-5.457747373140128,0,0,0
GRB160912674,301.498,57.5655,57643.67374,48.128,3.1922e-06,bn160912674,1.6823978235992676,-5.495896302088733,0,0,0
GRB140930134,41.61,57.58,56930.13371,3.264,2.4858e-07,bn140930134,0.5137502831377105,-6.604359141303882,1,1,1
GRB130818941,192.29,57.58,56522.94067,25.344,3.5262e-06,bn130818941,1.4038751770453872,-5.452680742858514,0,0,0
GRB210226197,124.114,57.5839,59271.19718,18.88,2.4903e-06,bn210226197,1.2760020129649352,-5.603730892325541,0,1,0
GRB231215408,9.7417,57.6465,60293.40785,16.128,5.9323e-05,bn231215408,1.2075805416934118,-4.22677616246974,0,0,0
GRB180803590,71.63,57.65,58333.59016,0.384,1.8976e-07,bn180803590,-0.4156676446587286,-6.7215665234625845,1,1,1
GRB140727748,68.53,57.66,56865.74774,13.824,1.3213e-06,bn140727748,1.1406337565507951,-5.8789656975277005,0,1,0
GRB221004622,356.83,57.71,59856.62236,1.536,1.5883e-07,bn221004622,0.18639149843920447,-6.798794116608208,1,1,1
GRB080806584,94.6,57.8,54684.58416,2.304,4.3135e-07,bn080806584,0.3624826632470024,-6.365069526674815,1,1,1
GRB160709370,266.45,57.82,57578.3698,38.657,7.0224e-06,bn160709370,1.5872281585473775,-5.153508252126384,0,0,0
GRB231219717,231.64,58.0,60297.71693,7.936,5.9133e-07,bn231219717,0.8996017138707258,-6.2280966498741375,0,1,1
GRB161115745,351.59,58.06,57707.74481,0.032,1.6436e-07,bn161115745,-1.4948364501895879,-6.783939714076858,1,1,1
GRB200723691,249.5,58.07,59053.69126,58.113,5.3839e-06,bn200723691,1.7642733033184401,-5.268894948784079,0,0,0
GRB231230062,245.197,58.12,60308.06192,17.152,3.99e-06,bn231230062,1.2343147933330159,-5.399016219876167,0,0,0
GRB180426549,202.41,58.17,58234.54932,16.189,1.0632e-05,bn180426549,1.209220049891509,-4.973380947298211,0,0,0
GRB140817293,127.265,58.1901,56886.29303,16.128,5.0345e-06,bn140817293,1.2075805416934118,-5.298035028525167,0,0,0
GRB200528436,176.644,58.1921,58997.4357,56.577,2.9052e-05,bn200528436,1.7526399229076397,-4.5368224696265225,0,0,0
GRB161015400,170.45,58.2,57676.40001,0.192,1.071e-07,bn161015400,-0.7166965093519143,-6.969805214643249,1,1,1
GRB151212064,313.68,58.25,57368.06395,13.312,8.4142e-06,bn151212064,1.1242433415709325,-5.074982007885707,0,0,0
GRB120926335,318.39,58.38,56196.33538,4.288,2.4776e-06,bn120926335,0.6322548779660642,-5.605951279167345,1,1,1
GRB120206949,73.45,58.41,55963.9488,9.472,5.8759e-06,bn120206949,0.9764417352291885,-5.2309182128817815,0,0,0
GRB101202154,254.02,58.48,55532.1541,18.432,1.408e-06,bn101202154,1.265572485305101,-5.85136650151065,0,1,0
GRB230808451,81.63,58.51,60164.45084,62.465,1.186e-05,bn230808451,1.7956367512640061,-4.92591164914502,0,0,0
GRB150202999,86.77,58.55,57055.9994,167.427,3.2522e-05,bn150202999,2.2238254980998713,-4.48782141913682,0,0,0
GRB120130938,323.3,58.56,55956.9379,38.913,1.0413e-05,bn120130938,1.5900947252134694,-4.982419960933841,0,0,0
GRB150522944,130.86,58.58,57164.94357,1.024,2.1346e-07,bn150522944,0.010300380755309823,-6.670480087814129,1,1,1
GRB100506653,102.14,58.59,55322.65265,21.376,2.4226e-06,bn100506653,1.3299264611123711,-5.615700360691616,0,1,0
GRB140824606,18.33,58.64,56893.60639,108.802,1.2611e-05,bn140824606,2.036636882634836,-4.899247030548662,0,0,0
GRB220620016,142.63,58.69,59750.01581,0.064,1.1817e-07,bn220620016,-1.193813240217847,-6.927125403189011,1,1,1
GRB140108721,325.113,58.7446,56665.72133,91.393,1.9727e-05,bn140108721,1.9609129381466843,-4.7049367539047555,0,0,0
GRB120715066,272.15,58.79,56123.06615,29.696,2.1952e-06,bn120715066,1.4726979691634474,-5.658506122600971,0,1,0
GRB090814368,332.48,58.92,55057.36784,0.192,6.1625e-07,bn090814368,-0.7166965093519143,-6.210172599682448,1,1,1
GRB190326975,157.09,58.93,58568.97548,20.736,1.6705e-06,bn190326975,1.3167250051344843,-5.777127522930161,0,1,0
GRB110903111,197.061,58.9852,55807.11082,341.254,3.4703e-05,bn110903111,2.53307775192291,-4.4596317282996285,0,0,0
GRB100911816,151.32,58.99,55450.81643,5.632,8.6786e-07,bn100911816,0.7506627232459953,-6.061500288855259,0,1,1
GRB200211813,111.14,59.01,58890.81252,55.04,2.4467e-06,bn200211813,1.7406784331179794,-5.611401528174235,0,1,0
GRB200318941,123.45,59.07,58926.94129,10.24,2.905e-06,bn200318941,1.0102999990513803,-5.536838913634851,0,0,0
GRB150512432,200.5,59.11,57154.43224,123.138,1.4435e-05,bn150512432,2.090392099054748,-4.840580203172401,0,0,0
GRB090219074,26.5,59.2,54881.07382,0.448,2.1203e-07,bn090219074,-0.3487210165956123,-6.6733979080363515,1,1,1
GRB120129580,30.44,59.282,55955.5804,3.072,5.4486e-05,bn120129580,0.48742135273135306,-4.26371427686549,1,0,0
GRB130215649,3.11,59.38,56338.6488,58.113,2.1492e-05,bn130215649,1.7642733033184401,-4.667721147381812,0,0,0
GRB120716577,304.53,59.41,56124.57711,24.96,5.2229e-06,bn120716577,1.3972445984100048,-5.282079974163007,0,0,0
GRB130420313,196.11,59.42,56402.31273,104.962,1.1593e-05,bn130420313,2.0210321015187676,-4.935800417972942,0,0,0
GRB140912664,303.5,59.56,56912.6643,2.304,5.9209e-07,bn140912664,0.3624826632470024,-6.227538930586516,1,1,1
GRB090107681,284.8,59.6,54838.68105,18.432,2.8993e-06,bn090107681,1.265572485305101,-5.537691865428309,0,0,0
GRB101119685,226.49,59.61,55519.68545,0.64,1.6937e-07,bn101119685,-0.19381934743151497,-6.77090717054401,1,1,1
GRB140713780,281.114,59.625,56851.78039,5.376,8.3145e-07,bn140713780,0.7304593408297052,-6.080111632107428,0,1,1
GRB220523558,104.31,59.72,59722.55843,7.168,4.5841e-06,bn220523558,0.8553980572420224,-5.3387364431781865,0,0,0
GRB130224370,205.9,59.72,56347.37017,70.913,4.9616e-06,bn130224370,1.8507258648719558,-5.304369498081406,0,0,0
GRB240804796,266.51,59.76,60526.79586,52.736,4.4429e-06,bn240804796,1.7221071939162593,-5.352323686759129,0,0,0
GRB160118060,17.72,59.78,57405.05952,46.849,2.984e-05,bn160118060,1.6707003345020646,-4.525199725791345,0,0,0
GRB090824918,46.65,59.81,55067.91828,59.905,3.6502e-06,bn090824918,1.7774630797523117,-5.437671441573512,0,0,0
GRB121113544,313.17,59.82,56244.54356,95.49,2.6848e-05,bn121113544,1.979957897888728,-4.57108644324981,0,0,0
GRB141126233,243.87,59.99,56987.23329,0.896,4.0459e-07,bn141126233,-0.04769150563448242,-6.392877527010648,1,1,1
GRB130630272,170.01,60.06,56473.27176,17.152,1.652e-05,bn130630272,1.2343147933330159,-4.781987328122371,0,0,0
GRB211216556,100.77,60.09,59564.55634,28.416,6.3826e-06,bn211216556,1.4535629593819557,-5.194995567822495,0,0,0
GRB210306162,129.958,60.2054,59279.16247,9.536,8.6447e-06,bn210306162,0.9793662879387848,-5.0632450498048795,0,0,0
GRB091106762,49.13,60.32,55141.76195,14.592,1.8278e-06,bn091106762,1.1641148507468455,-5.738047567155868,0,1,0
GRB170315582,230.39,60.34,57827.58191,16.128,1.503e-06,bn170315582,1.2075805416934118,-5.823012125199189,0,1,0
GRB100304004,76.2,60.46,55259.00371,181.507,6.3112e-06,bn100304004,2.258893381091298,-5.19988117567248,0,0,0
GRB081025349,245.4,60.5,54764.34937,22.528,6.3231e-06,bn081025349,1.3527226567400044,-5.199063081428485,0,0,0
GRB230430196,29.06,60.55,60064.19623,12.032,8.3926e-07,bn230430196,1.080337859342519,-6.07605173108974,0,1,1
GRB181221565,263.3,60.62,58473.5655,15.616,1.5537e-06,bn181221565,1.1935698281334817,-5.808604882887894,0,1,0
GRB200614608,115.72,60.76,59014.60758,9.728,1.736e-06,bn200614608,0.9880236065724158,-5.76042526291679,0,1,0
GRB160316573,178.13,60.76,57463.57322,17.92,3.4895e-06,bn160316573,1.2533380295612888,-5.457224351765375,0,0,0
GRB211018505,304.31,60.85,59505.50531,24.576,1.7998e-06,bn211018505,1.3905112160229054,-5.744751623038143,0,1,0
GRB190222537,147.32,60.94,58536.53712,13.312,1.5106e-05,bn190222537,1.1242433415709325,-4.820847644668347,0,0,0
GRB090225009,358.2,61.0,54887.00861,2.176,1.5352e-07,bn090225009,0.33765909060995764,-6.813552239225083,1,1,1
GRB130831058,267.45,61.03,56535.05849,24.832,2.13e-06,bn130831058,1.3950117170674015,-5.6716000076275765,0,1,0
GRB210227115,115.76,61.11,59272.11471,17.92,1.7695e-06,bn210227115,1.2533380295612888,-5.752124890375396,0,1,0
GRB090620400,237.35,61.15,55002.40027,13.568,1.3263e-05,bn090620400,1.1325158669213697,-4.877354955905304,0,0,0
GRB201004365,30.12,61.19,59126.36525,36.353,5.6424e-06,bn201004365,1.560540268398446,-5.2485284322502,0,0,0
GRB130620498,74.42,61.19,56463.498,14.592,1.1754e-06,bn130620498,1.1641148507468455,-5.929777366539041,0,1,0
GRB110402009,197.419,61.242,55653.00901,35.649,1.0839e-05,bn110402009,1.5520473640261327,-4.96500677695451,0,0,0
GRB120415958,150.46,61.27,56032.95786,12.544,2.3142e-06,bn120415958,1.098436079962052,-5.635580344649765,0,1,0
GRB081024245,27.9,61.3,54763.24524,0.832,1.9867e-07,bn081024245,-0.07987615172102978,-6.701649162280843,1,1,1
GRB100714686,307.94,61.3,55391.68565,5.632,1.5583e-06,bn100714686,0.7506627232459953,-5.807321060465459,0,1,1
GRB100410740,78.13,61.33,55296.74012,22.016,6.2102e-06,bn100410740,1.3427384362817287,-5.206887419920423,0,0,0
GRB151027166,272.487,61.3534,57322.16556,123.394,1.4069e-05,bn151027166,2.09129404627804,-4.851733683484604,0,0,0
GRB080809808,91.7,61.4,54687.80802,28.16,4.1354e-06,bn080809808,1.4496326658924636,-5.383471974838545,0,0,0
GRB221110619,207.73,61.43,59893.61872,36.352,1.5217e-06,bn221110619,1.560528321641827,-5.817642420235467,0,1,0
GRB090912660,188.04,61.48,55086.66006,150.787,8.2842e-06,bn090912660,2.1783639036206157,-5.081744182353975,0,0,0
GRB190406465,286.34,61.5,58579.46513,15.104,1.5556e-06,bn190406465,1.1790920057076,-5.808074148288564,0,1,0
GRB170111760,117.61,61.52,57764.76014,0.832,2.6165e-07,bn170111760,-0.07987615172102978,-6.58211330964912,1,1,1
GRB210511477,316.18,61.69,59345.47684,5.888,9.7435e-06,bn210511477,0.7699678750886892,-5.011280553257843,0,0,0
GRB230128950,197.58,61.73,59972.94987,119.042,1.1762e-05,bn230128950,2.0757002184030338,-4.92951513259734,0,0,0
GRB200412381,277.48,61.79,58951.38103,6.08,7.2489e-05,bn200412381,0.7839036507027426,-4.139727292266804,0,0,0
GRB161109263,157.86,61.8,57701.26303,23.552,2.0917e-05,bn161109263,1.3720278110972177,-4.679498527323905,0,0,0
GRB220210998,345.778,61.826,59620.99767,43.52,1.6531e-06,bn220210998,1.6386888966693165,-5.7816746033903295,0,1,0
GRB090621185,11.0198,61.9412,55003.18512,106.754,1.084e-05,bn090621185,2.028384160789895,-4.964966711409452,0,0,0
GRB220418661,334.26,61.95,59687.6611,2.752,6.0154e-07,bn220418661,0.4396485873739399,-6.220663297413451,1,1,1
GRB130325005,30.44,62.06,56376.0054,0.64,5.6564e-08,bn130325005,-0.19381934743151497,-7.246692771209667,1,1,1
GRB191019469,109.56,62.09,58775.46893,11.264,9.2177e-07,bn191019469,1.0516926803540083,-6.035330317843626,0,1,1
GRB190612165,223.95,62.1,58646.16487,144.896,4.8785e-06,bn190612165,2.1610563994974052,-5.311704788551843,0,0,0
GRB121019233,43.47,62.14,56219.23275,14.336,5.8857e-07,bn121019233,1.1564280226120278,-6.230128096286424,0,1,1
GRB210615982,342.92,62.16,59380.98187,1.856,1.4019e-07,bn210615982,0.26857820587765197,-6.852973284777769,1,1,1
GRB180102660,203.068,62.1709,58120.65957,13.312,8.258e-07,bn180102660,1.1242433415709325,-6.083072533887007,0,1,1
GRB100811781,108.14,62.19,55419.78066,78.08,4.6752e-06,bn100811781,1.8925398102208084,-5.330190516521009,0,0,0
GRB170808065,3.33,62.29,57973.06539,4.352,2.4514e-06,bn170808065,0.6386889864820426,-5.610568102417803,1,1,1
GRB100929235,166.33,62.29,55468.23533,8.192,4.9547e-07,bn100929235,0.9133899966462153,-6.3048949921039,0,1,1
GRB120811649,199.709,62.291,56150.64925,14.336,3.4466e-06,bn120811649,1.1564280226120278,-5.462596515841992,0,0,0
GRB160821937,279.987,62.393,57621.93696,1.088,1.9536e-07,bn160821937,0.03662929452969999,-6.708942105565724,1,1,1
GRB141026742,132.82,62.48,56956.74175,2.56,3.9677e-07,bn141026742,0.40824013495809847,-6.401351728824959,1,1,1
GRB140204547,166.11,62.53,56692.54656,71.168,2.3535e-06,bn140204547,1.85228476733231,-5.628267344616545,0,1,0
GRB170723677,22.07,62.68,57957.67741,20.992,8.0212e-07,bn170723677,1.3220538383841367,-6.095706514903158,0,1,0
GRB110722710,8.28,62.74,55764.70956,14.336,1.7989e-06,bn110722710,1.1564280226120278,-5.744968836654449,0,1,0
GRB160421137,47.23,62.78,57499.13719,25.088,3.9607e-05,bn160421137,1.3994660583151892,-4.402226955124222,0,0,0
GRB140311618,183.65,62.81,56727.61751,14.336,3.9747e-06,bn140311618,1.1564280226120278,-5.4006847188519345,0,0,0
GRB161210524,283.12,63.05,57732.52355,2.304,5.5857e-07,bn161210524,0.3624826632470024,-6.252844649177277,1,1,1
GRB130716442,179.581,63.057,56489.44229,0.768,6.4029e-07,bn130716442,-0.11463821448124949,-6.193555458418459,1,1,1
GRB220330520,324.13,63.06,59668.51955,0.32,4.4071e-07,bn220330520,-0.4948486645119587,-6.355748561852375,1,1,1
GRB191130253,349.4,63.08,58817.25326,121.09,1.2931e-05,bn191130253,2.0831082827812777,-4.888364529751437,0,0,0
GRB120911298,357.982,63.0983,56181.29762,22.016,2.3432e-06,bn120911298,1.3427384362817287,-5.630172107474672,0,1,0
GRB150128624,127.65,63.15,57050.62424,0.096,1.2711e-07,bn150128624,-1.0177242430831401,-6.895478747381671,1,1,1
GRB121118576,307.17,63.19,56249.57563,33.277,6.7077e-06,bn121118576,1.5221441797629374,-5.1734198948124135,0,0,0
GRB081115891,190.6,63.3,54785.8906,0.32,8.5633e-08,bn081115891,-0.4948486645119587,-7.066851979018513,1,1,1
GRB130106995,28.76,63.38,56298.99474,70.401,1.5435e-05,bn130106995,1.8475788342228758,-4.811490552491733,0,0,0
GRB221221944,81.82,63.4,59934.9441,7.424,1.0728e-05,bn221221944,0.8706380217095196,-4.9694771869419,0,0,0
GRB170521882,81.48,63.49,57894.88249,7.68,9.4081e-07,bn170521882,0.885361276580269,-6.026451915757296,0,1,1
GRB081209981,45.3,63.5,54809.98051,0.192,1.4655e-06,bn081209981,-0.7166965093519143,-5.833984543676225,1,1,1
GRB140709637,146.071,63.505,56847.63742,156.416,7.3577e-06,bn140709637,2.1942811783309386,-5.13325202135361,0,0,0
GRB190109497,55.487,63.5919,58492.49735,8.192,6.314e-07,bn190109497,0.9133899966462153,-6.19962664510865,0,1,1
GRB151009949,222.0,63.71,57304.94935,18.944,1.433e-06,bn151009949,1.2774717079679985,-5.8437235039969835,0,1,0
GRB170111815,270.88,63.71,57764.81529,3.072,5.9553e-07,bn170111815,0.48742135273135306,-6.22502343632896,1,1,1
GRB220823618,287.96,63.73,59814.61845,69.632,2.4932e-06,bn220823618,1.8428088755830438,-5.603225462969974,0,1,0
GRB200421865,164.01,63.83,58960.86527,67.073,1.0003e-05,bn200421865,1.8265477381072095,-4.999865389574148,0,0,0
GRB160714097,234.461,63.831,57583.09671,0.32,1.1169e-07,bn160714097,-0.4948486645119587,-6.9515970438472605,1,1,1
GRB150314205,126.67,63.8343,57095.20476,10.688,8.1592e-05,bn150314205,1.0288964857653085,-4.088351888948322,0,0,0
GRB170131969,341.447,64.006,57784.96874,23.04,5.0058e-06,bn170131969,1.362482493600761,-5.3005178302935105,0,0,0
GRB090709630,93.593,64.085,55021.63034,22.272,2.208e-06,bn090709630,1.3477592374300402,-5.6559812622540875,0,1,0
GRB080727964,32.6,64.1,54674.96373,89.089,1.3298e-05,bn080727964,1.94982408899907,-4.876210405533756,0,0,0
GRB170731751,245.21,64.28,57965.75115,90.112,3.2456e-06,bn170731751,1.9547826336094771,-5.488691624486885,0,0,0
GRB131230529,91.11,64.29,56656.52879,3.072,5.9074e-07,bn131230529,0.48742135273135306,-6.228530110531337,1,1,1
GRB110112934,10.6,64.41,55573.93397,2.304,4.0534e-07,bn110112934,0.3624826632470024,-6.392073406796652,1,1,1
